MCSID	GDHTYP00	GDHTYS00	GDRELP00	GDNATM00	GDMINH00	GDNATF00	GDFINH00	GDOTHS00	GDNOCM00	GDTOTS00	GDNSIB00	GDHSIB00	GDSSIB00	GDASIB00	GDFSIB00	GDGPAR00	GDOTHA00	GDNUMH00	GDTOTP00
M21805B	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21810Y	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21811Z	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21814C	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21816E	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21817F	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21819H	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21821B	2	1	2	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	4	5
M21823D	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21824E	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21826G	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21828J	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M21829K	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M21833F	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21836J	1	1	1	1	1	1	1	4	1	5	1	2	2	2	2	2	2	7	8
M21837K	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M21838L	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21839M	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	5	6
M21840E	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21843H	2	1	2	1	1	-1	-1	1	1	2	2	1	2	2	2	2	2	4	5
M21845K	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M21847M	-1	-1	-1	-1	-1	2	1	0	1	1	2	2	2	2	2	2	2	1	2
M21849P	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M21854L	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M21858Q	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M21862L	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21863M	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21864N	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M21865P	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21868S	1	1	2	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M21870L	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21872N	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M21873P	1	1	2	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M21875R	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21877T	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M21881P	15	2	-1	1	1	-1	-1	3	1	4	1	1	2	2	2	2	2	5	6
M21882Q	2	1	2	1	1	-1	-1	3	1	4	2	1	2	2	2	2	2	6	7
M21885T	16	2	-1	-1	-1	1	1	2	1	3	1	2	2	2	2	2	2	4	5
M21887V	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M21888W	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21890Q	20	2	-1	-1	-1	-1	-1	0	1	1	2	2	2	2	2	1	2	2	3
M21891R	1	1	1	1	1	1	1	5	1	6	1	2	2	2	2	2	2	8	9
M21893T	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21895V	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21897X	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M21898Y	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M21901A	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M21902B	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21903C	2	1	1	1	1	-1	-1	3	1	4	1	2	2	2	2	2	2	6	7
M21906F	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21907G	16	2	-1	-1	-1	1	1	0	1	1	2	2	2	2	2	2	2	2	3
M21908H	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21909J	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21910B	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21911C	15	2	-1	1	1	-1	-1	1	1	2	2	1	2	2	2	2	2	3	4
M21914F	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M21915G	1	1	1	1	1	1	1	4	1	5	1	2	2	2	2	2	2	7	8
M21916H	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21919L	15	2	-1	1	1	-1	-1	3	1	4	1	2	1	2	2	2	2	6	7
M21920D	1	1	1	1	1	1	1	6	1	7	1	2	2	2	2	2	2	9	10
M21921E	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21922F	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21927L	15	2	-1	1	1	-1	-1	3	1	4	2	2	1	2	2	2	2	5	6
M21928M	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21933J	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M21934K	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21939Q	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21942K	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21946P	2	1	1	1	1	-1	-1	2	1	3	2	1	2	2	2	2	2	5	6
M21947Q	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M21948R	2	1	1	1	1	-1	-1	4	1	5	1	1	2	2	2	2	2	7	8
M21950K	2	1	2	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	5	6
M21952M	2	1	2	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	3	4
M21954P	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M21958T	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21959U	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21960M	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M21964R	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M21965S	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M21966T	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M21968V	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	2	4	5
M21970P	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M21973S	1	1	2	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M21983U	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M21985W	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M21986X	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M21990T	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M21991U	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M21994X	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22000A	16	2	-1	-1	-1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22003D	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22004E	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22005F	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22008J	1	1	1	1	1	1	1	5	1	6	1	2	2	2	2	1	2	9	10
M22009K	1	1	1	1	1	1	1	1	2	3	1	2	2	2	2	2	2	5	7
M22011D	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22012E	1	1	1	1	1	2	1	2	1	3	1	2	2	2	2	2	2	5	6
M22017K	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22019M	3	1	2	1	1	-1	-1	1	1	2	1	2	2	2	2	2	1	4	5
M22020E	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22025K	-1	-1	-1	-1	-1	1	1	0	1	1	2	2	2	2	2	2	2	1	2
M22026L	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22034L	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22035M	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22036N	16	2	-1	-1	-1	1	1	1	1	2	1	2	2	2	2	2	2	3	4
M22038Q	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22040J	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22041K	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22042L	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22045P	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22047R	2	1	2	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	4	5
M22048S	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22053P	15	2	-1	1	1	-1	-1	2	1	3	2	1	2	2	2	2	2	4	5
M22055R	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22058U	2	1	1	1	1	-1	-1	2	1	3	1	1	2	2	2	2	2	5	6
M22060N	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22063R	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22064S	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22065T	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22067V	1	1	2	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22068W	1	1	1	1	1	1	1	5	1	6	1	2	2	2	2	2	2	8	9
M22069X	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M22070Q	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M22073T	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22074U	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22075V	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M22079Z	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22083V	1	1	1	1	1	1	1	4	1	5	1	2	2	2	2	2	2	7	8
M22086Y	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22087Z	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22090U	16	2	-1	-1	-1	1	1	2	1	3	1	2	2	2	2	2	2	4	5
M22091V	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22092W	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22095Z	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22097B	15	2	-1	1	1	-1	-1	1	1	2	2	1	2	2	2	1	2	4	5
M22099D	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22100D	2	1	1	1	1	-1	-1	2	1	3	1	1	2	2	2	2	2	5	6
M22104H	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	1	2	3	4
M22106K	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22107L	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	1	2	6	7
M22109N	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22113J	-1	-1	-1	-1	-1	-1	-1	2	1	3	1	2	2	2	2	2	1	6	7
M22114K	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22117N	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22118P	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22121J	15	2	-1	1	1	-1	-1	1	1	2	2	1	2	2	2	2	2	3	4
M22122K	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22123L	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22129S	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22130K	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22132M	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22134P	-1	-1	-1	-1	-1	-1	-1	0	1	1	2	2	2	2	2	2	2	1	2
M22138T	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22140M	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22142P	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22143Q	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22145S	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22149W	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22150P	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22154T	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22156V	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	3	4
M22158X	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22159Y	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22160R	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22162T	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22163U	2	1	1	1	1	-1	-1	2	1	3	2	1	2	2	2	2	2	5	6
M22165W	1	1	1	1	1	1	1	1	2	3	1	2	2	2	2	2	2	5	7
M22168Z	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22169A	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22170T	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22173W	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22175Y	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22177A	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22180V	2	1	1	1	1	-1	-1	4	1	5	1	1	1	2	2	2	2	7	8
M22181W	16	2	-1	-1	-1	1	1	0	1	1	2	2	2	2	2	2	2	2	3
M22188D	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M22195C	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22197E	15	2	-1	1	1	-1	-1	2	1	3	2	1	2	2	2	2	2	4	5
M22198F	-1	-1	-1	-1	-1	-1	-1	0	1	1	2	2	2	2	2	2	2	1	2
M22202J	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M22203K	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22204L	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M22206N	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22207P	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22210J	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M22211K	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22212L	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22218S	1	1	1	1	1	1	1	6	1	7	1	2	2	2	2	2	2	9	10
M22220L	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22221M	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22226S	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	4	5
M22228U	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22229V	1	1	1	1	1	1	1	6	1	7	1	2	2	2	2	2	2	9	10
M22230N	15	2	-1	1	1	-1	-1	4	1	5	1	1	2	2	2	2	2	6	7
M22233R	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22235T	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22236U	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22237V	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22239X	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	1	2	6	7
M22241R	16	2	-1	-1	-1	1	1	2	1	3	1	1	2	2	2	2	2	4	5
M22243T	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22244U	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22248Y	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22249Z	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22254W	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22255X	1	1	1	1	1	1	1	5	1	6	1	2	2	2	2	2	2	8	9
M22258A	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22259B	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22260U	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M22262W	3	1	2	1	1	-1	-1	1	1	2	1	2	2	2	2	2	1	4	5
M22266A	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M22267B	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22268C	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22269D	-1	-1	-1	-1	-1	1	1	0	1	1	2	2	2	2	2	2	2	1	2
M22270W	15	2	-1	1	1	-1	-1	1	1	2	2	1	2	2	2	2	2	3	4
M22271X	2	1	1	1	1	-1	-1	2	1	3	1	2	1	2	2	2	2	5	6
M22272Y	15	2	-1	1	1	-1	-1	6	1	7	1	2	2	2	2	2	2	8	9
M22273Z	1	1	1	1	1	1	1	7	1	8	1	2	2	2	2	2	2	10	11
M22278E	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22280Y	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22281Z	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M22282A	11	1	1	-1	-1	-1	-1	1	1	2	1	2	2	2	2	1	2	4	5
M22283B	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22285D	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22287F	2	1	2	1	1	-1	-1	4	1	5	2	1	2	2	2	2	2	7	8
M22288G	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	4	5
M22290A	-1	-1	-1	-1	-1	1	1	0	1	1	2	2	2	2	2	2	2	1	2
M22295F	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M22296G	2	1	2	1	1	-1	-1	2	1	3	2	1	2	2	2	2	2	5	6
M22298J	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22300K	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22301L	1	1	2	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22309U	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22312P	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	4	5
M22313Q	3	1	1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	1	4	5
M22314R	2	1	1	1	1	-1	-1	1	1	2	2	1	2	2	2	2	2	4	5
M22315S	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	1	6	7
M22316T	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22320P	-1	-1	-1	-1	-1	-1	-1	0	1	1	2	2	2	2	2	2	2	1	2
M22328X	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M22329Y	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22336X	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M22337Y	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22338Z	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22344X	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22345Y	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22346Z	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22352X	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M22357C	1	1	2	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22358D	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22361Y	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22362Z	1	1	1	1	1	1	1	4	1	5	1	2	2	2	2	2	2	7	8
M22364B	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22365C	2	1	1	1	1	-1	-1	3	1	4	1	1	2	1	2	2	2	6	7
M22366D	1	1	1	1	1	1	1	6	1	7	1	2	2	2	2	2	2	9	10
M22368F	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22370Z	16	2	-1	-1	-1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22372B	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	4	5
M22374D	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22376F	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22377G	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M22381C	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M22383E	20	2	-1	-1	-1	-1	-1	0	1	1	2	2	2	2	2	1	2	2	3
M22384F	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22385G	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22386H	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M22389L	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22392F	16	2	-1	-1	-1	1	1	2	1	3	1	2	2	2	2	2	2	4	5
M22394H	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22404S	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M22412S	15	2	-1	1	1	-1	-1	3	1	4	2	1	2	2	2	2	2	5	6
M22413T	2	1	1	1	1	-1	-1	2	1	3	2	1	2	2	2	2	2	5	6
M22414U	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22416W	15	2	-1	1	1	-1	-1	2	1	3	2	1	2	2	2	2	2	4	5
M22418Y	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22420S	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22423V	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M22427Z	2	1	2	1	1	-1	-1	3	1	4	1	2	2	2	2	2	2	6	7
M22428A	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22429B	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22431V	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M22432W	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M22433X	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22434Y	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	3	4
M22435Z	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M22437B	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22439D	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22441X	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22445B	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22446C	15	2	-1	1	1	-1	-1	1	1	2	2	1	2	2	2	2	2	3	4
M22448E	-1	-1	-1	-1	-1	-1	-1	0	1	1	2	2	2	2	2	2	2	1	2
M22449F	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22450Y	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22451Z	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22457F	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22458G	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22462C	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22468J	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22470C	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22472E	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M22473F	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22478L	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22482G	16	2	-1	-1	-1	1	1	0	1	1	2	2	2	2	2	2	2	2	3
M22486L	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M22488N	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22489P	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M22491H	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	2	2	5	6
M22492J	2	1	1	1	1	-1	-1	3	1	4	2	1	1	2	2	2	2	6	7
M22494L	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M22495M	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M22503U	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
